ref_name,subject_name,vaccination_date_cmp,vaccination_date,vaccine_name,dosage,location,section
Corbett21,mRNA_macaques,~,2021-02-05,mRNA-1273,1,USA,NULL
Corbett21,mRNA_macaques,~,2021-03-08,mRNA-1273,2,USA,NULL
