ref_name,control_iso_name,iso_name
Lucas21,A_MZ469053,B.1.526_MZ467323
Lucas21,A_MZ469053,B.1.526_MZ467333
Lucas21,A_MZ469053,B.1.1.7_MZ202178
Lucas21,A_MZ469053,B.1.517_MZ468008
Lucas21,A_MZ469053,B.1.526_MZ201303
Lucas21,A_MZ469053,B.1.617.2_MZ468047
Lucas21,A_MZ469053,R.1_MZ467697
Lucas21,A_MZ469053,B.1.427_MZ467318
Lucas21,A_MZ469053,B.1.526_MZ467322
Lucas21,A_MZ469053,B.1.429_MZ467319
Lucas21,A_MZ469053,B.1.525_MZ467313
Lucas21,A_MZ469053,B.1.617.1_MZ468046
Lucas21,A_MZ469053,P.1_MZ202306
Lucas21,A_MZ469053,MZ467989
Lucas21,A_MZ469053,B.1.1.7_MZ467988
Lucas21,A_MZ469053,B.1.351_MZ468007
Lucas21,A_MZ469053,B.1.351_MZ202314
