ref_name,control_iso_name,iso_name
FDA23-NTV,WA1,3CLpro:T21I
FDA23-NTV,WA1,3CLpro:L50F
FDA23-NTV,WA1,3CLpro:F140L
FDA23-NTV,WA1,3CLpro:S144A
FDA23-NTV,WA1,3CLpro:E166A
FDA23-NTV,WA1,3CLpro:E166V
FDA23-NTV,WA1,3CLpro:A173V
FDA23-NTV,WA1,3CLpro:P252L
FDA23-NTV,WA1,3CLpro:T304I
FDA23-NTV,WA1,3CLpro:T21I+S144A
FDA23-NTV,WA1,3CLpro:T21I+E166V
FDA23-NTV,WA1,3CLpro:T21I+A173V
FDA23-NTV,WA1,3CLpro:T21I+T304I
FDA23-NTV,WA1,3CLpro:L50F+E166V
FDA23-NTV,WA1,3CLpro:L50F+T304I
FDA23-NTV,WA1,3CLpro:T135I+T304I
FDA23-NTV,WA1,3CLpro:F140L+A173V
FDA23-NTV,WA1,3CLpro:A173V+T304I
FDA23-NTV,WA1,3CLpro:T21I+L50F+A193P+S301P
FDA23-NTV,WA1,3CLpro:T21I+S144A+T304I
FDA23-NTV,WA1,3CLpro:T21I+C160F+A173V+V186A+T304I
FDA23-NTV,WA1,3CLpro:T21I+A173V+T304I
FDA23-NTV,WA1,3CLpro:L50F+F140L+L167F+T304I
FDA23-NTV,WA1,3CLpro:Y54A
FDA23-NTV,WA1,3CLpro:F140A
FDA23-NTV,WA1,3CLpro:F140S
FDA23-NTV,WA1,3CLpro:G143S
FDA23-NTV,WA1,3CLpro:S144E
FDA23-NTV,WA1,3CLpro:S144T
FDA23-NTV,WA1,3CLpro:H164N
FDA23-NTV,WA1,3CLpro:E166G
FDA23-NTV,WA1,3CLpro:H172Y
FDA23-NTV,WA1,3CLpro:A173S
FDA23-NTV,WA1,3CLpro:R188G
FDA23-NTV,WA1,3CLpro:Q192L
FDA23-NTV,WA1,3CLpro:Q192P
FDA23-NTV,WA1,3CLpro:V297A
