ref_name,control_iso_name,iso_name
Faraone23b,S:614G,BA.2 Spike
Faraone23b,S:614G,XBB Spike
Faraone23b,S:614G,BA.2.30 Spike
Faraone23b,S:614G,BA.2.75 Spike
Faraone23b,S:614G,BR.2 Spike
