ref_name,control_iso_name,iso_name
Du22,Wuhan-Hu-1,B.1.1.7 Spike
Du22,Wuhan-Hu-1,B.1.351 Spike
Du22,Wuhan-Hu-1,S:19R+142D+156G+157del+158del+452R+478K+614G+681R+950N
Du22,Wuhan-Hu-1,BA.1 Spike
Du22,Wuhan-Hu-1,B.1.1.7 full genome
Du22,Wuhan-Hu-1,B.1.351 full genome
Du22,Wuhan-Hu-1,P.1 full genome
Du22,Wuhan-Hu-1,B.1.617.2 full genome
Du22,Wuhan-Hu-1,Omicron/BA.1 full genome
Du22,Wuhan-Hu-1,Omicron/BA.2 full genome
Du22,Wuhan-Hu-1,C.37 full genome
Du22,Wuhan-Hu-1,B.1.621 full genome
Du22,Wuhan-Hu-1,S:417N
Du22,Wuhan-Hu-1,S:452R
Du22,Wuhan-Hu-1,S:477N
Du22,Wuhan-Hu-1,S:478K
Du22,Wuhan-Hu-1,S:484Q
Du22,Wuhan-Hu-1,S:484K
Du22,Wuhan-Hu-1,S:490S
Du22,Wuhan-Hu-1,S:493R
Du22,Wuhan-Hu-1,S:501Y
Du22,Wuhan-Hu-1,S:614G
