ref_name,control_iso_name,iso_name
Vanhove21,hCoV-19/France/UN-FRA-WGS157/2020,hCoV-19/France/UK-4_2021/2021
Vanhove21,hCoV-19/France/UN-FRA-WGS157/2020,hCoV-19/France/ZA-1/2021
