ref_name,control_iso_name,iso_name
Davis-Gardner22,hCoV-19/USA/GA-EHC-2811C/2021,hCoV-19/USA/COR-22-063113/2022
Davis-Gardner22,hCoV-19/USA/GA-EHC-2811C/2021,hCoV-19/USA/CA-Stanford-94_S13/2022
Davis-Gardner22,hCoV-19/USA/GA-EHC-2811C/2021,hCoV-19/USA/CA-Stanford-105_S27/2022
Davis-Gardner22,hCoV-19/USA/GA-EHC-2811C/2021,hCoV-19/USA/CA-Stanford-106_S04/2022
Davis-Gardner22,hCoV-19/USA/GA-EHC-2811C/2021,hCoV-19/USA/CA-Stanford-109_S21/2022
