ref_name,control_iso_name,iso_name
Li22,hCoV-19/Zhejiang/ZJ-WGF/2020,hCoV-19/Zhejiang/zhoushan36/2021
Li22,hCoV-19/Zhejiang/ZJ-WGF/2020,hCoV-19/Zhejiang/ZJ-DS/2021
