ref_name,control_iso_name,iso_name
Wang23,B.1 Spike,BA.2 Spike
Wang23,B.1 Spike,BA.2.75 Spike
Wang23,B.1 Spike,BA.2.75.2 Spike
Wang23,B.1 Spike,BA.2.75.6 Spike
Wang23,B.1 Spike,BN.1 Spike
Wang23,B.1 Spike,XBB.1 Spike
Wang23,B.1 Spike,XBB.1.5 Spike
Wang23,B.1 Spike,BA.4/5 Spike
Wang23,B.1 Spike,BA.5.2.7 Spike
Wang23,B.1 Spike,BA.4/5 Spike:K444T
Wang23,B.1 Spike,BF.7 Spike
Wang23,B.1 Spike,BA.4/5 Spike:+N450D
Wang23,B.1 Spike,BF.16 Spike
Wang23,B.1 Spike,BQ.1 Spike
Wang23,B.1 Spike,BQ.1.1 Spike
Wang23,BA.2 Spike,B.1 Spike
Wang23,BA.2 Spike,BA.2.75 Spike
Wang23,BA.2 Spike,BA.2.75.2 Spike
Wang23,BA.2 Spike,BA.2.75.6 Spike
Wang23,BA.2 Spike,BN.1 Spike
Wang23,BA.2 Spike,XBB.1 Spike
Wang23,BA.2 Spike,XBB.1.5 Spike
Wang23,BA.2 Spike,BA.4/5 Spike
Wang23,BA.2 Spike,BA.5.2.7 Spike
Wang23,BA.2 Spike,BA.4/5 Spike:K444T
Wang23,BA.2 Spike,BF.7 Spike
Wang23,BA.2 Spike,BA.4/5 Spike:+N450D
Wang23,BA.2 Spike,BF.16 Spike
Wang23,BA.2 Spike,BQ.1 Spike
Wang23,BA.2 Spike,BQ.1.1 Spike
Wang23,BA.4/5 Spike,BA.2 Spike
Wang23,BA.4/5 Spike,BA.2.75 Spike
Wang23,BA.4/5 Spike,BA.2.75.2 Spike
Wang23,BA.4/5 Spike,BA.2.75.6 Spike
Wang23,BA.4/5 Spike,BN.1 Spike
Wang23,BA.4/5 Spike,XBB.1 Spike
Wang23,BA.4/5 Spike,XBB.1.5 Spike
Wang23,BA.4/5 Spike,B.1 Spike
Wang23,BA.4/5 Spike,BA.5.2.7 Spike
Wang23,BA.4/5 Spike,BA.4/5 Spike:K444T
Wang23,BA.4/5 Spike,BF.7 Spike
Wang23,BA.4/5 Spike,BA.4/5 Spike:+N450D
Wang23,BA.4/5 Spike,BF.16 Spike
Wang23,BA.4/5 Spike,BQ.1 Spike
Wang23,BA.4/5 Spike,BQ.1.1 Spike
Wang23,BF.7 Spike,BA.2 Spike
Wang23,BF.7 Spike,BA.2.75 Spike
Wang23,BF.7 Spike,BA.2.75.2 Spike
Wang23,BF.7 Spike,BA.2.75.6 Spike
Wang23,BF.7 Spike,BN.1 Spike
Wang23,BF.7 Spike,XBB.1 Spike
Wang23,BF.7 Spike,XBB.1.5 Spike
Wang23,BF.7 Spike,BA.4/5 Spike
Wang23,BF.7 Spike,BA.5.2.7 Spike
Wang23,BF.7 Spike,BA.4/5 Spike:K444T
Wang23,BF.7 Spike,B.1 Spike
Wang23,BF.7 Spike,BA.4/5 Spike:+N450D
Wang23,BF.7 Spike,BF.16 Spike
Wang23,BF.7 Spike,BQ.1 Spike
Wang23,BF.7 Spike,BQ.1.1 Spike
