ref_name,control_iso_name,iso_name
Bruel22,hCoV-19/France/IDF-APHP-HEGP-20-23-2131905084/2021,hCoV-19/Belgium/rega-20174/2021
Bruel22,hCoV-19/France/IDF-APHP-HEGP-20-23-2131905084/2021,hCoV-19/Belgium/1WLU10/2022
