ref_name,control_iso_name,iso_name
Singanallur22,hCoV-19/Australia/VIC31/2020,hCoV-19/Australia/VIC18440/2021
Singanallur22,hCoV-19/Australia/VIC31/2020,hCoV-19/Australia/VIC28585/2021
