ref_name,control_iso_name,iso_name
Liu21,Wuhan-Hu-1,S:345A
Liu21,Wuhan-Hu-1,S:345N
Liu21,Wuhan-Hu-1,S:345S
Liu21,Wuhan-Hu-1,S:346G
Liu21,Wuhan-Hu-1,S:352D
Liu21,Wuhan-Hu-1,S:441R
Liu21,Wuhan-Hu-1,S:444E
Liu21,Wuhan-Hu-1,S:444N
Liu21,Wuhan-Hu-1,S:446D
Liu21,Wuhan-Hu-1,S:446V
Liu21,Wuhan-Hu-1,S:450D
Liu21,Wuhan-Hu-1,S:450K
Liu21,Wuhan-Hu-1,S:450Y
Liu21,Wuhan-Hu-1,S:452R
Liu21,Wuhan-Hu-1,S:477G
Liu21,Wuhan-Hu-1,S:477N
Liu21,Wuhan-Hu-1,S:477R
Liu21,Wuhan-Hu-1,S:478I
Liu21,Wuhan-Hu-1,S:484A
Liu21,Wuhan-Hu-1,S:484D
Liu21,Wuhan-Hu-1,S:484G
Liu21,Wuhan-Hu-1,S:484K
Liu21,Wuhan-Hu-1,S:486Y
Liu21,Wuhan-Hu-1,S:486S
Liu21,Wuhan-Hu-1,S:490S
Liu21,Wuhan-Hu-1,S:494P
Liu21,Wuhan-Hu-1,S:499L
Liu21,Wuhan-Hu-1,S:345A+517R
Liu21,Wuhan-Hu-1,S:477N+514F
