ref_name,control_iso_name,iso_name
Yang23,XBB.1.5 Spike,XBB.1.5 Spike:E554K
Yang23,XBB.1.5 Spike,BA.2.86 Spike
Yang23,XBB.1.5 Spike,EG.5 Spike
Yang23,XBB.1.5 Spike,FL.1.5.1
Yang23,XBB.1.5 Spike,XBB.1.5 Spike:L455F+F456L
Yang23,S:614G,BA.1 Spike
Yang23,S:614G,BA.2 Spike
Yang23,S:614G,BA.5 Spike
Yang23,S:614G,BQ.1.1 Spike
Yang23,S:614G,XBB Spike
Yang23,S:614G,XBB.1.16 Spike
Yang23,S:614G,XBB.1.5 Spike
Yang23,S:614G,XBB.1.5 Spike:F456L
Yang23,S:614G,EG.5.1 Spike
Yang23,S:614G,XBB.1.5 Spike:L455F+F456L
Yang23,S:614G,BA.2.86 Spike
Yang23,S:614G,SARS-CoV Spike
Yang23,XBB.1.5 Spike,S:614G
Yang23,XBB.1.5 Spike,BA.1 Spike
Yang23,XBB.1.5 Spike,BA.2 Spike
Yang23,XBB.1.5 Spike,BA.5 Spike
Yang23,XBB.1.5 Spike,BQ.1.1 Spike
Yang23,XBB.1.5 Spike,XBB Spike
Yang23,XBB.1.5 Spike,XBB.1.16 Spike
Yang23,XBB.1.5 Spike,XBB.1.5 Spike:F456L
Yang23,XBB.1.5 Spike,EG.5.1 Spike
Yang23,XBB.1.5 Spike,SARS-CoV Spike
