ref_name,control_iso_name,iso_name
Seki22,hCoV-19/Japan/TY-WK-521/2020,hCoV-19/Japan/QHN002/2020
Seki22,hCoV-19/Japan/TY-WK-521/2020,hCoV-19/Japan/TY8-612-P1/2021
Seki22,hCoV-19/Japan/TY-WK-521/2020,hCoV-19/Japan/TY7-503/2021
Seki22,hCoV-19/Japan/TY-WK-521/2020,hCoV-19/Japan/TY8-524-P0/2021
Seki22,hCoV-19/Japan/TY-WK-521/2020,hCoV-19/Japan/TY11-330-P1/2021
Seki22,hCoV-19/Japan/TY-WK-521/2020,hCoV-19/Japan/TY11-927-P1/2021
Seki22,hCoV-19/Japan/TY-WK-521/2020,hCoV-19/Japan/TY38-873.2P0/2021
Seki22,hCoV-19/Japan/TY-WK-521/2020,hCoV-19/Japan/TY38-871P0/2021
Seki22,hCoV-19/Japan/TY-WK-521/2020,hCoV-19/Japan/TY40-385-P1/2022
Seki22,hCoV-19/Japan/TY-WK-521/2020,hCoV-19/Japan/TY40-753-P1/2022
Seki22,hCoV-19/Japan/TY-WK-521/2020,hCoV-19/Japan/TY40-816-P1/2022
