ref_name,control_iso_name,iso_name
Noske22,Wuhan-Hu-1,3CLpro:M49I
Noske22,Wuhan-Hu-1,3CLpro:M49T
Noske22,Wuhan-Hu-1,3CLpro:N142S
Noske22,Wuhan-Hu-1,3CLpro:N142D
Noske22,Wuhan-Hu-1,3CLpro:G143S
Noske22,Wuhan-Hu-1,3CLpro:M165I
Noske22,Wuhan-Hu-1,3CLpro:R188K
Noske22,Wuhan-Hu-1,3CLpro:R188S
Noske22,Wuhan-Hu-1,3CLpro:Q189K
Noske22,Wuhan-Hu-1,3CLpro:T190I
Noske22,Wuhan-Hu-1,3CLpro:A191T
Noske22,Wuhan-Hu-1,3CLpro:A191V
Noske22,Wuhan-Hu-1,3CLpro:A193S
Noske22,Wuhan-Hu-1,3CLpro:A193T
Noske22,Wuhan-Hu-1,3CLpro:A193V
