ref_name,control_iso_name,iso_name
Hao22,WA1,hCoV-19/USA/WA-MG_LHLV_UK2/2021
Hao22,WA1,hCoV-19/USA/WA-MG_LHLV_SA1/2021
Hao22,WA1,hCoV-19/USA/WA-MG_LHLV_P1/2021
Hao22,WA1,hCoV-19/USA/WA-MG_LHLV_22D/2021
Hao22,WA1,hCoV-19/USA/WA-MG_LHLV_2E427/2021
Hao22,WA1,hCoV-19/USA/WA-MG_LHLV_12I/2021
Hao22,WA1,hCoV-19/USA/WA-MG_LHLV_26Z/2021
Hao22,WA1,hCoV-19/USA/WA-MG_LVLV_19K/2021
Hao22,WA1,hCoV-19/USA/WA_LHLV_M2/2021
Hao22,WA1,hCoV-19/USA/WA-MG_LHLV_O/2021
Hao22,WA1,hCoV-19/USA/WA-MG_LHLV_O/2022
