ref_name,control_iso_name,iso_name
Carreno21b,hCoV-19/USA/WA-CDC-02982586-001/2020,hCoV-19/USA/NY-MSHSPSP-PV27007/2021
Carreno21b,hCoV-19/USA/WA-CDC-02982586-001/2020,hCoV-19/USA/NY-MSHSPSP-PV44488/2021
