ref_name,control_iso_name,iso_name
Dejnirattisai22,VIC,B.1.1.7 full genome
Dejnirattisai22,VIC,B.1.351 full genome
Dejnirattisai22,VIC,P.1 full genome
Dejnirattisai22,VIC,B.1.617.2 full genome
Dejnirattisai22,VIC,Omicron/BA.1 full genome
