ref_name,control_iso_name,iso_name
Mlcochova21,B.1 full genome,B.1.1.7 full genome
Mlcochova21,B.1 full genome,B.1.351 full genome
Mlcochova21,B.1 full genome,B.1.617.2 full genome
Mlcochova21,S:614G,S:19R+142D+156del+157del+158G+452R+478K+614G+681R+950N
Mlcochova21,S:614G,S:95I+142D+154K+452R+484Q+614G+681R+1071H
Mlcochova21,Wuhan-Hu-1,S:19R+142D+156del+157del+158G+452R+478K+614G+681R+950N
