ref_name,control_iso_name,iso_name
Branche23b,S:614G,BA.1 Spike
Branche23b,S:614G,BA.2.12.1 Spike
Branche23b,S:614G,BA.4/5 Spike
Branche23b,S:614G,B.1.351 Spike
Branche23b,S:614G,B.1.617.2 Spike
Branche23b,S:614G,BA.2.75 Spike
Branche23b,S:614G,BA.4.6 Spike
Branche23b,S:614G,BF.7 Spike
Branche23b,S:614G,BA.2.75.2 Spike
Branche23b,S:614G,BQ.1.1 Spike
Branche23b,S:614G,XBB.1 Spike
