ref_name,control_iso_name,iso_name
Gagne22,Wuhan-Hu-1,B.1.617.2 full genome
Gagne22,Wuhan-Hu-1,B.1.351 full genome
Gagne22,Wuhan-Hu-1,Omicron/BA.1 full genome
Gagne22,Wuhan-Hu-1 Spike,B.1.617.2 Spike:+142D-156G-157del-158del
Gagne22,Wuhan-Hu-1 Spike,B.1.351 Spike
Gagne22,Wuhan-Hu-1 Spike,BA.1 Spike
