ref_name,control_iso_name,iso_name
Moghadasi23b,Wuhan-Hu-1,3CLpro:T45I
Moghadasi23b,Wuhan-Hu-1,3CLpro:S46F
Moghadasi23b,Wuhan-Hu-1,3CLpro:E47K
Moghadasi23b,Wuhan-Hu-1,3CLpro:D48Y
Moghadasi23b,Wuhan-Hu-1,3CLpro:M49I
Moghadasi23b,Wuhan-Hu-1,3CLpro:M49L
Moghadasi23b,Wuhan-Hu-1,3CLpro:M49T
Moghadasi23b,Wuhan-Hu-1,3CLpro:M49V
Moghadasi23b,Wuhan-Hu-1,3CLpro:S144A
Moghadasi23b,Wuhan-Hu-1,3CLpro:M165I
Moghadasi23b,Wuhan-Hu-1,3CLpro:P168S
Moghadasi23b,Wuhan-Hu-1,3CLpro:P168del
Moghadasi23b,Wuhan-Hu-1,3CLpro:T169I
Moghadasi23b,Wuhan-Hu-1,3CLpro:V171I
Moghadasi23b,Wuhan-Hu-1,3CLpro:A173V
Moghadasi23b,Wuhan-Hu-1,3CLpro:A173T
Moghadasi23b,Wuhan-Hu-1,3CLpro:A173S
Moghadasi23b,Wuhan-Hu-1,3CLpro:P168del+A173V
Moghadasi23b,Wuhan-Hu-1,3CLpro:T45I+M49L
Moghadasi23b,Wuhan-Hu-1,3CLpro:T45I+A173V
Moghadasi23b,Wuhan-Hu-1,3CLpro:D48Y+P168del
Moghadasi23b,Wuhan-Hu-1,3CLpro:M49I+P168del
Moghadasi23b,Wuhan-Hu-1,3CLpro:M49L+P168del
