ref_name,control_iso_name,iso_name
Mykytyn22,B.1 full genome,B.1.617.2 full genome
Mykytyn22,B.1 full genome,Omicron/BA.1 full genome
Mykytyn22,B.1 full genome,Omicron/BA.2 full genome
Mykytyn22,B.1 full genome,B.1.1.7 full genome
Mykytyn22,B.1 full genome,B.1.351 full genome
Mykytyn22,B.1 full genome,P.1 full genome
Mykytyn22,B.1 full genome,P.2 full genome
Mykytyn22,B.1 full genome,AY.4.2 full genome
Mykytyn22,B.1 full genome,C.37 full genome
Mykytyn22,B.1 full genome,B.1.621 full genome
Mykytyn22,S:614G,Wuhan-Hu-1
Mykytyn22,S:614G,B.1.1.7 Spike
Mykytyn22,S:614G,B.1.351 Spike
Mykytyn22,S:614G,B.1.617.2 Spike
Mykytyn22,S:614G,B.1.617.1 Spike
Mykytyn22,S:614G,BA.1 Spike
