ref_name,control_iso_name,iso_name
Duan22,WA1 Spike,B.1.1.7 Spike
Duan22,WA1 Spike,B.1.351 Spike:-242del-243del-244del
Duan22,WA1 Spike,B.1.617.2 Spike:+142D
Duan22,WA1 Spike,BA.1 Spike
