ref_name,control_iso_name,iso_name
Perez-Then22,WA1,B.1.1.7_MZ202178
Perez-Then22,WA1,B.1.617.2_MZ468047
Perez-Then22,WA1,P.1_MZ202306
Perez-Then22,WA1,B.1.351_MZ468007
Perez-Then22,WA1,SARS-CoV-2/human/USA/Yale-14797/2021
