ref_name,rx_name,iso_name,section,assay_name,potency_type,potency,cumulative_count,potency_upper_limit,potency_lower_limit,potency_unit,date_added
Yu21d,inactivated virus vaccine,Wuhan-Hu-1,Figure 1,Pseudovirus (VSV),NT50,239,200,4096,10,NULL,2022-05-04
Yu21d,inactivated virus vaccine,S:19R+142D+156del+157del+158G+452R+478K+614G+681R+950N,Figure 1,Pseudovirus (VSV),NT50,148,200,4096,10,NULL,2022-05-04
Yu21d,inactivated virus vaccine,BA.1 Spike,Figure 1,Pseudovirus (VSV),NT50,49,200,4096,10,NULL,2022-05-04
