ref_name,rx_name,iso_name,section,assay_name,potency_type,potency,cumulative_count,potency_upper_limit,potency_lower_limit,potency_unit,date_added
Arunachalam21,BNT_2nd,WA1,Fig 1c,Virus isolate,NT50,1102,56,NULL,10,NULL,2021-08-03
Arunachalam21,BNT_2nd,B.1.351 full genome,Fig 1c,Virus isolate,NT50,96,56,NULL,10,NULL,2021-08-03
