iso_name,var_name,site_directed,gisaid_id,genbank_accn,sra_accn,expandable
2019-nCoV/Japan/TY/WK-521/2020,A,FALSE,NULL,LC522975.1,NULL,TRUE
RdRP:796G,NULL,TRUE,NULL,NULL,NULL,TRUE
RdRP:799F,NULL,TRUE,NULL,NULL,NULL,TRUE
Torii22 R10 RdRP:796G+799F,NULL,FALSE,NULL,NULL,NULL,TRUE
Torii22 R10 RdRP:799F,NULL,FALSE,NULL,NULL,NULL,TRUE
RdRP:802D,NULL,TRUE,NULL,NULL,NULL,TRUE
RdRP:484Y,NULL,TRUE,NULL,NULL,NULL,TRUE
RdRP:480L,NULL,TRUE,NULL,NULL,NULL,TRUE
RdRP:480L+557L,NULL,TRUE,NULL,NULL,NULL,TRUE
