iso_name,var_name,site_directed,gisaid_id,genbank_accn,expandable
hCoV-19/Brazil/SP-CD5723/2020,B.1.1.28,FALSE,1857094,NULL,TRUE
hCoV-19/Brazil/SP-CD7741/2020,B.1.1.28,FALSE,1857095,NULL,TRUE
hCoV-19/Brazil/SP-CD7742/2021,B.1.1.28,FALSE,1857096,NULL,TRUE
hCoV-19/Brazil/SP-CD5722/2021,B.1.1.28,FALSE,1857097,NULL,TRUE
hCoV-19/Brazil/SP-CD7743/2021,B.1.1.28,FALSE,1857098,NULL,TRUE
