iso_name,var_name,site_directed,gisaid_id,genbank_accn,sra_accn,expandable
hCoV-19/Italy/TAA-MUIV-0135/2020,B.1.117,FALSE,3305837,NULL,NULL,TRUE
hCoV-19/Germany/BY-MVP-000005870/2021,Gamma,FALSE,2095177,NULL,NULL,TRUE
