iso_name,var_name,site_directed,gisaid_id,genbank_accn,sra_accn,expandable
SARS-CoV-2/human/USA/Yale-5643/2020,B.1,FALSE,NULL,MZ468053,NULL,TRUE
SARS-CoV-2/human/USA/Yale-19091/2022,Omicron/BA.2.12.1,FALSE,NULL,ON411581,NULL,TRUE
SARS-CoV-2/human/USA/Yale-21233/2022,Omicron/XAF,FALSE,NULL,OP031604,NULL,TRUE
SARS-CoV-2/human/USA/Yale-21228/2022,Omicron/BA.5,FALSE,NULL,OP031606,NULL,TRUE
