iso_name,var_name,site_directed,gisaid_id,genbank_accn,sra_accn,expandable
hCoV-19/Germany/BY-IMB05401/2020,B.1.1,FALSE,732556,NULL,NULL,TRUE
hCoV-19/Germany/BY-IMB06128/2020,B.1.1,FALSE,732557,NULL,NULL,TRUE
hCoV-19/Germany/BY-IMB06133/2020,B.1.1,FALSE,732558,NULL,NULL,TRUE
hCoV-19/Germany/BY-IMB06351/2020,B.1.1,FALSE,732559,NULL,NULL,TRUE
hCoV-19/Germany/BY-IMB06494/2020,B.1.1,FALSE,732560,NULL,NULL,TRUE
hCoV-19/Germany/BY-IMB06496/2020,B.1.1,FALSE,732533,NULL,NULL,TRUE
hCoV-19/Germany/BY-IMB06600/2020,B.1.1.515,FALSE,732538,NULL,NULL,TRUE
hCoV-19/Germany/BY-IMB06861/2020,B.1.1.515,FALSE,732539,NULL,NULL,TRUE
hCoV-19/Germany/BY-IMB07324/2020,B.1.1.515,FALSE,732540,NULL,NULL,TRUE
hCoV-19/Germany/BY-IMB07597/2020,B.1.1.515,FALSE,732537,NULL,NULL,TRUE
hCoV-19/Germany/BY-IMB07884/2020,B.1.1.515,FALSE,732535,NULL,NULL,TRUE
hCoV-19/Germany/BY-IMB07990/2020,B.1.1.515,FALSE,732536,NULL,NULL,TRUE
hCoV-19/Germany/BY-IMB08291/2020,B.1.1.515,FALSE,732534,NULL,NULL,TRUE
hCoV-19/Germany/BY-IMB09138/2020,B.1.1.515,FALSE,732531,NULL,NULL,TRUE
hCoV-19/Germany/BY-IMB09442/2020,B.1.1.515,FALSE,732532,NULL,NULL,TRUE
hCoV-19/Germany/BY-IMB11525/2020,B.1.1.515,FALSE,732658,NULL,NULL,TRUE
