iso_name,var_name,site_directed,gisaid_id,genbank_accn,expandable
hCoV-19/Ireland/D-CFS3-225909/2020,B.1.1,FALSE,2484141,NULL,TRUE
hCoV-19/Ireland/D-CFS4-227067/2020,B.1.1,FALSE,2484144,NULL,TRUE
hCoV-19/Ireland/D-CFS5-227367/2020,B.1.1,FALSE,2484145,NULL,TRUE
hCoV-19/Ireland/D-CFS7-229808/2020,B.1.1,FALSE,2484146,NULL,TRUE
hCoV-19/Ireland/D-CFS8-230852/2020,B.1.1,FALSE,2484147,NULL,TRUE
hCoV-19/Ireland/D-CFS9-231209/2020,B.1.1,FALSE,2484148,NULL,TRUE
hCoV-19/Ireland/D-CFS10-232310/2020,B.1.1,FALSE,2484150,NULL,TRUE
hCoV-19/Ireland/D-CFS11-231753/2020,B.1.1,FALSE,2484151,NULL,TRUE
hCoV-19/Ireland/D-CFS12-233531/2020,B.1.1,FALSE,2484152,NULL,TRUE
