iso_name,var_name,site_directed,gisaid_id,genbank_accn,sra_accn,expandable
hCoV-19/Italy/TUS-AOUC-20/2020,B.1,FALSE,6630802,NULL,NULL,TRUE
hCoV-19/Italy/TUS-AOUC-21/2021,B.1,FALSE,6630809,NULL,NULL,TRUE
hCoV-19/Italy/TUS-AOUC-22/2021,B.1,FALSE,6630815,NULL,NULL,TRUE
