iso_name,var_name,site_directed,gisaid_id,genbank_accn,sra_accn,expandable
hCoV-19/bat/Cambodia/RShSTT182/2010 Spike,bCoV-RShSTT182,FALSE,852604,NULL,NULL,TRUE
RaTG13-RPR Spike,NULL,FALSE,NULL,NULL,NULL,TRUE
hCoV-19/pangolin/Guangdong/1/2019-PRP Spike,NULL,FALSE,NULL,NULL,NULL,TRUE
