iso_name,var_name,site_directed,gisaid_id,genbank_accn,expandable
hCoV-19/USA/LA-ALSR-5820/2020,B.1,FALSE,878549,NULL,TRUE
hCoV-19/USA/LA-ALSR-5826/2020,B.1,FALSE,878563,NULL,TRUE
hCoV-19/USA/LA-ALSR-6526/2021,B.1,FALSE,962812,NULL,TRUE
hCoV-19/USA/LA-ALSR-6528/2021,B.1,FALSE,962813,NULL,TRUE
hCoV-19/USA/LA-ALSR-6529/2021,B.1,FALSE,962814,NULL,TRUE
hCoV-19/USA/LA-ALSR-6531/2020,B.1,FALSE,962815,NULL,TRUE
