iso_name,var_name,site_directed,gisaid_id,genbank_accn,sra_accn,expandable
hCoV-19/Japan/YCH1228_1/2022,Omicron/BA.1.1,FALSE,11050901,NULL,NULL,TRUE
hCoV-19/Japan/YCH1228_2/2022,Omicron/BA.1.1,FALSE,11050902,NULL,NULL,TRUE
hCoV-19/Japan/YCH1294_2/2022,Omicron/BA.1.1,FALSE,14610722,NULL,NULL,TRUE
hCoV-19/Japan/YCH1294_3/2022,Omicron/BA.1.1,FALSE,14610723,NULL,NULL,TRUE
hCoV-19/Japan/YCH1294_4/2022,Omicron/BA.1.1,FALSE,14610724,NULL,NULL,TRUE
hCoV-19/Japan/YCH1294_5/2022,Omicron/BA.1.1,FALSE,14610725,NULL,NULL,TRUE
hCoV-19/Japan/YCH1294_6/2022,Omicron/BA.1.1,FALSE,14610726,NULL,NULL,TRUE
hCoV-19/Japan/YCH1294_7/2022,Omicron/BA.1.1,FALSE,14610727,NULL,NULL,TRUE
hCoV-19/Japan/YCH1294_8/2022,Omicron/BA.1.1,FALSE,14610728,NULL,NULL,TRUE
hCoV-19/Japan/YCH1294_9/2022,Omicron/BA.1.1,FALSE,14610729,NULL,NULL,TRUE
hCoV-19/Japan/YCH1294_10/2022,Omicron/BA.1.1,FALSE,14610730,NULL,NULL,TRUE
hCoV-19/Japan/YCH1294_11/2022,Omicron/BA.1.1,FALSE,14610731,NULL,NULL,TRUE
hCoV-19/Japan/YCH1294/2022,Omicron/BA.1.1,FALSE,13762803,NULL,NULL,TRUE
hCoV-19/Japan/YCH1294_12/2022,Omicron/BA.1.1,FALSE,14610732,NULL,NULL,TRUE
hCoV-19/Japan/YCH1294_13/2022,Omicron/BA.1.1,FALSE,14610733,NULL,NULL,TRUE
hCoV-19/Japan/YCH1294_14/2022,Omicron/BA.1.1,FALSE,14610734,NULL,NULL,TRUE
