iso_name,var_name,site_directed,gisaid_id,genbank_accn,expandable
hCoV-19/USA/NJ-NYGC-NJ-BioR-276/2020,B.1.369,FALSE,2193727,NULL,TRUE
hCoV-19/USA/NJ-NYGC-ICU-TA-436-496/2020,NULL,FALSE,2224702,NULL,TRUE
hCoV-19/USA/NJ-NYGC-ICU-TA-113-496/2020,NULL,FALSE,2224704,NULL,TRUE
hCoV-19/USA/NJ-NYGC-ICU-TA-523-496-Ampliseq/2020,NULL,FALSE,2224707,NULL,TRUE
