iso_name,var_name,site_directed,gisaid_id,genbank_accn,sra_accn,expandable
WA1+3CLpro:L50F+E166A+L167F,NULL,TRUE,NULL,NULL,NULL,TRUE
WA1+3CLpro:L50F+P132H+E166A+L167F,NULL,TRUE,NULL,NULL,NULL,TRUE
WA1+3CLpro:N142L,NULL,TRUE,NULL,NULL,NULL,TRUE
Omicron/BA.1+3CLpro:E166V,NULL,TRUE,NULL,NULL,NULL,TRUE
Omicron/BA.1+3CLpro:L50F+E166V,NULL,TRUE,NULL,NULL,NULL,TRUE
Omicron/BA.1+3CLpro:L50F+E166A+L167F,NULL,TRUE,NULL,NULL,NULL,TRUE
Omicron/BA.1+3CLpro:L50F+H132P+E166A+L167F,NULL,TRUE,NULL,NULL,NULL,TRUE
Omicron/BA.1+3CLpro:N142L,NULL,TRUE,NULL,NULL,NULL,TRUE
