iso_name,var_name,site_directed,gisaid_id,genbank_accn,expandable
hCoV-19/South_Africa/CERI-KRISP-K029499/2021,Beta,FALSE,6585229,NULL,TRUE
hCoV-19/South_Africa/Tygerberg_2777/2021,Beta,FALSE,5018695,NULL,TRUE
hCoV-19/South_Africa/Tygerberg_2967/2021,Beta,FALSE,6227177,NULL,TRUE
