iso_name,var_name,site_directed,gisaid_id,genbank_accn,expandable
Baang21_D7,B.1,FALSE,NULL,NULL,TRUE
Baang21_D12,B.1,FALSE,NULL,NULL,TRUE
Baang21_D22,B.1,FALSE,NULL,NULL,TRUE
Baang21_D29_NP,B.1,FALSE,NULL,NULL,TRUE
Baang21_D33,B.1,FALSE,NULL,NULL,TRUE
Baang21_D38,B.1,FALSE,NULL,NULL,TRUE
Baang21_D93,B.1,FALSE,NULL,NULL,TRUE
Baang21_D106,B.1,FALSE,NULL,NULL,TRUE
