iso_name,var_name,site_directed,gisaid_id,genbank_accn,sra_accn,expandable
Mancon22 T1,B.1,FALSE,NULL,NULL,NULL,TRUE
Mancon22 T2,B.1,FALSE,NULL,NULL,NULL,TRUE
Mancon22 T3,B.1.235,FALSE,NULL,NULL,NULL,TRUE
