Wang21b,LY-CoV555,S:614G,B.1.1.7 Spike,Fig. 2e,Pseudovirus (VSV),IC50,=,1.2,NULL,NULL,1,2021-02-05
Wang21b,S309,S:614G,B.1.1.7 Spike,Fig. 2e,Pseudovirus (VSV),IC50,=,2.5,NULL,NULL,1,2021-02-05
Wang21b,S309,S:614G,B.1.351 Spike,Fig. 2e,Pseudovirus (VSV),IC50,=,1.0,NULL,NULL,1,2021-02-05
Wang21b,LY-CoV555,S:614G,B.1.351 Spike,Fig. 2e,Pseudovirus (VSV),IC50,=,8346.1,NULL,NULL,1,2021-02-05
