ref_name,rx_name,ab_name
Zhou21c,Casirivimab,Casirivimab
Zhou21c,Imdevimab,Imdevimab
Zhou21c,Casirivimab+Imdevimab,Casirivimab
Zhou21c,Casirivimab+Imdevimab,Imdevimab
