ref_name,rx_name,ab_name
Cao22b,XGv-030,XGv-030
Cao22b,XGv-053,XGv-053
Cao22b,XGv-053,XGv-053
Cao22b,XGv-080,XGv-080
Cao22b,XGv-101,XGv-101
Cao22b,XGv-105,XGv-105
Cao22b,XGv-124,XGv-124
Cao22b,XGv-235,XGv-235
Cao22b,XGv-355,XGv-355
Cao22b,XGv-355,XGv-355
