ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,inhibition_pcnt,resistance_level,ineffective,cumulative_count,assay,date_added
Collier21,BNT162b2_2ds_3W,S:614G,B.1.1.7 Spike+S:484K,5,Figure 3e,=,11,0,NULL,NULL,1,NULL,2021-04-06
Collier21,BNT162b2_2ds_3W,S:614G,B.1.1.7 Spike+S:484K,6,Figure 3e,=,10,0,NULL,NULL,1,NULL,2021-04-06
Collier21,BNT162b2_2ds_3W,S:614G,B.1.1.7 Spike+S:484K,7,Figure 3e,=,8.3,0,NULL,NULL,1,NULL,2021-04-06
Collier21,BNT162b2_2ds_3W,S:614G,B.1.1.7 Spike+S:484K,8,Figure 3e,=,6.8,0,NULL,NULL,1,NULL,2021-04-06
Collier21,BNT162b2_2ds_3W,S:614G,B.1.1.7 Spike+S:484K,9,Figure 3e,=,5.6,0,NULL,NULL,1,NULL,2021-04-06
Collier21,BNT162b2_2ds_3W,S:614G,B.1.1.7 Spike+S:484K,10,Figure 3e,=,2.4,0,NULL,NULL,1,NULL,2021-04-06
Collier21,BNT162b2_2ds_3W,S:614G,B.1.1.7 Spike+S:484K,11,Figure 3e,=,2.9,0,NULL,NULL,1,NULL,2021-04-06
Collier21,BNT162b2_2ds_3W,S:614G,B.1.1.7 Spike+S:484K,12,Figure 3e,=,4.2,0,NULL,NULL,1,NULL,2021-04-06
Collier21,BNT162b2_2ds_3W,S:614G,B.1.1.7 Spike+S:484K,13,Figure 3e,=,4.6,0,NULL,NULL,1,NULL,2021-04-06
Collier21,BNT162b2_2ds_3W,S:614G,B.1.1.7 Spike+S:484K,14,Figure 3e,=,5.1,0,NULL,NULL,1,NULL,2021-04-06
Collier21,BNT162b2_2ds_3W,S:614G,B.1.1.7 Spike+S:484K,15,Figure 3e,=,5.6,0,NULL,NULL,1,NULL,2021-04-06
Collier21,BNT162b2_2ds_3W,S:614G,B.1.1.7 Spike+S:484K,16,Figure 3e,=,4.6,0,NULL,NULL,1,NULL,2021-04-06
Collier21,BNT162b2_2ds_3W,S:614G,B.1.1.7 Spike+S:484K,17,Figure 3e,=,5.6,0,NULL,NULL,1,NULL,2021-04-06
Collier21,BNT162b2_2ds_3W,S:614G,B.1.1.7 Spike+S:484K,18,Figure 3e,=,4.6,0,NULL,NULL,1,NULL,2021-04-06
Collier21,BNT162b2_2ds_3W,S:614G,B.1.1.7 Spike+S:484K,19,Figure 3e,=,4.2,0,NULL,NULL,1,NULL,2021-04-06
Collier21,BNT162b2_2ds_3W,S:614G,B.1.1.7 Spike+S:484K,20,Figure 3e,=,4.2,0,NULL,NULL,1,NULL,2021-04-06
Collier21,BNT162b2_2ds_3W,S:614G,B.1.1.7 Spike+S:484K,21,Figure 3e,=,3.5,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,1,Figure 3g,=,44.6,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,2,Figure 3g,=,8.9,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,3,Figure 3g,=,6.2,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,4,Figure 3g,=,5.2,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,5,Figure 3g,=,4.7,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,6,Figure 3g,=,4.3,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,7,Figure 3g,=,3.6,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,8,Figure 3g,=,3.3,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,9,Figure 3g,=,3.3,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,10,Figure 3g,=,3,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,11,Figure 3g,=,2.3,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,12,Figure 3g,=,2.3,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,13,Figure 3g,=,1.9,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,14,Figure 3g,=,1.8,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,15,Figure 3g,=,1.8,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,16,Figure 3g,=,1.8,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,17,Figure 3g,=,1.8,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,18,Figure 3g,=,1.3,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,19,Figure 3g,=,1,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike,20,Figure 3g,=,0.8,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,1,Figure 3g,=,69.8,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,2,Figure 3g,=,21.8,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,3,Figure 3g,=,18.2,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,4,Figure 3g,=,16.6,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,5,Figure 3g,=,18.2,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,6,Figure 3g,=,13.9,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,7,Figure 3g,=,13.9,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,8,Figure 3g,=,11.6,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,9,Figure 3g,=,9.7,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,10,Figure 3g,=,9.7,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,11,Figure 3g,=,4.7,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,12,Figure 3g,=,3.6,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,13,Figure 3g,=,3,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,14,Figure 3g,=,3,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,15,Figure 3g,=,3,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,16,Figure 3g,=,2.5,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,17,Figure 3g,=,2.1,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,18,Figure 3g,=,1.3,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,19,Figure 3g,=,0.5,0,NULL,NULL,1,NULL,2021-04-06
Collier21,CP,S:614G,B.1.1.7 Spike+S:484K,20,Figure 3g,=,0.3,0,NULL,NULL,1,NULL,2021-04-06
