ref_name,rx_name,control_variant_name,variant_name,ordinal_number,section,fold_cmp,fold,resistance_level,ineffective,cumulative_count,assay,date_added
Becker21,CP,Wuhan,B.1.351 full genome,7,Figure 4a,=,40,NULL,experimental,1,Authentic virus,2021-03-16
Becker21,BNT162b2,Wuhan,B.1.351 full genome,6,Figure 4a,=,40,NULL,experimental,1,Authentic virus,2021-03-16
