ref_name,rx_name,ab_name
Zhang21c,1F9,1F9
Zhang21c,7B8,7B8
Zhang21c,10F9,10F9
Zhang21c,H00S022,H00S022
Zhang21c,9G11,9G11
Zhang21c,A261-262,A261-262
Zhang21c,X593,X593
Zhang21c,4E5,4E5
Zhang21c,2H10,2H10
Zhang21c,10D12,10D12
Zhang21c,CB6,Etesevimab
Zhang21c,A247,A247
Zhang21c,76A,76A
