ref_name,rx_name,ab_name
Hu21c,CQ012,CQ012
Hu21c,CQ016,CQ016
Hu21c,CQ024,CQ024
Hu21c,CQ026,CQ026
Hu21c,CQ028,CQ028
Hu21c,CQ038,CQ038
Hu21c,CQ045,CQ045
Hu21c,CQ046,CQ046
