ref_name,rx_name,ab_name
Cao21b,BD-500,BD-500
Cao21b,BD-508,BD-508
Cao21b,BD-598,BD-598
Cao21b,BD-605,BD-605
Cao21b,BD-236,BD-236
Cao21b,BD-498,BD-498
Cao21b,BD-503,BD-503
Cao21b,BD-613,BD-613
Cao21b,BD-614,BD-614
Cao21b,BD-629,BD-629
Cao21b,BD-505,BD-505
Cao21b,BD-504,BD-504
Cao21b,BD-494,BD-494
Cao21b,BD-507,BD-507
Cao21b,BD-604,BD-604
Cao21b,BD-515,BD-515
Cao21b,BD-616,BD-616
Cao21b,BD-618,BD-618
Cao21b,BD-623,BD-623
