ref_name,rx_name,ab_name
Turelli22b,P2G3,P2G3
Turelli22b,P5C3,P5C3
Turelli22b,P2G3 + P5C3,P2G3
Turelli22b,P2G3 + P5C3,P5C3
Turelli22b,AZD1061,Cilgavimab
Turelli22b,AZD8895,Tixagevimab
Turelli22b,AZD1061 + AZD8895,Cilgavimab
Turelli22b,AZD1061 + AZD8895,Tixagevimab
Turelli22b,REGN10933 + REGN10987,Casirivimab
Turelli22b,REGN10933 + REGN10987,Imdevimab
Turelli22b,ADG-2,Adintrevimab
Turelli22b,Sotrovimab,Sotrovimab
Turelli22b,Bebtelovimab,Bebtelovimab
